Ligne;Mois;Annee;Loyer;LoyerPercu;LoyerImposable;CapitalRestantDu;Interets;InteretsAnnuels;Mensualite;MensualiteAnnuelle;AssurancePret;AssurantePretAnnuelle;AssurancePNO;EvolPNO;AssurancePNUAnnuelle;AssuranceGRL;AssuranceGRLAnnuelle;AssuranceCopro;AssuranceCoproAnnuelle;ChargesCopro;ChargesCoproAnnuelle;ChargesIndividuel;AutresCharges;AutresChargesAnnuelles;AutresRevenus;ChargesSCI;FraisAgence;FraisAgenceAnnuel;TaxeFonciere;TaxeFonciereAnnuelle;TravauxRenovation;TravauxRenovationAnnuel;TravauxEntretien;TravauxEntretienAnnuel;Tresorerie;Tresorerie Cumulee;DureeRestanteAnticipeIndiv;DateRemAnticipeIndiv;DateRemAnticipeIndivCalc;NbPartsFiscales;MontantImposableIndiv;Régime fiscal indiv;TotalImposable;TxImpots;MontantImpots;MontantCSG;ChargesDeductiblesCommunes;ChargesLMNP;AmortiBati;AmortiMeubles;TravauxRenovDeduc;TravauxRenovNonDeduc;MontantImposableSCI;ImpotsSCI;TresorerieSCI;DividendeVerse;TresorerieSCIRestante;TresorerieSCIRestanteCumulee;DureeRestanteAnticipeSCI;DateRemAnticipeSCI;DateRemAnticipeSCICalculee;TotalImposable;TxImpotsAssocie;ImpotsAssocie;CSGAssocie;DividendeNetAssocie;
136;6;2030;2366,3266652502;1971,94;1866,67;98435,86;131,25;;1014,26;;52,05;;35,21;;;40,49;283,23;0;0;0;0;345,21;0;;2166,67;;0;;141,67;991,69;;;13,58;;480,21;55839,15;43;Janvier 2034;24409;2,5;676,34;NC;2789,97;14;87,26;107,21;414,25;221,82;666,67;41,67;0;0;0;;;;;;;;;2789,97;;;;;
137;7;2030;2366,3266652502;1971,94;1866,67;97552,85;130,07;;1014,26;;52,05;;35,21;;;40,49;323,72;0;0;0;0;344,23;0;;2166,67;;0;;141,67;1133,36;;;13,58;;480,15;56319,3;41;Décembre 2034;24420;2,5;677,32;NC;2790,16;14;87,29;107,24;413,07;221,63;666,67;41,67;0;0;0;;;;;;;;;2790,16;;;;;
138;8;2030;2366,3266652502;1971,94;1866,67;96668,66;128,89;;1014,26;;52,05;;35,21;;;40,49;364,21;0;0;0;0;343,24;0;;2166,67;;0;;141,67;1275,03;;;13,58;;480,09;56799,39;40;Décembre 2034;24420;2,5;678,31;NC;2790,36;14;87,32;107,27;411,89;221,43;666,67;41,67;0;0;0;;;;;;;;;2790,36;;;;;
139;9;2030;2366,3266652502;1971,94;1866,67;95783,29;127,71;;1014,26;;52,05;;35,21;;;40,49;404,7;0;0;0;0;342,26;0;;2166,67;;0;;141,67;1416,7;;;13,58;;480,03;57279,42;38;Novembre 2033;24407;2,5;679,29;NC;2790,56;14;87,34;107,31;410,71;221,23;666,67;41,67;0;0;0;;;;;;;;;2790,56;;;;;
140;10;2030;2366,3266652502;1971,94;1866,67;94896,74;126,53;;1014,26;;52,05;;35,21;;;40,49;445,19;0;0;0;0;341,28;0;;2166,67;;0;;141,67;1558,37;;;13,58;;479,97;57759,39;37;Novembre 2033;24407;2,5;680,27;NC;2790,75;14;87,37;107,34;409,53;221,04;666,67;41,67;0;0;0;;;;;;;;;2790,75;;;;;
141;11;2030;2366,3266652502;1971,94;1866,67;94009,01;125,35;;1014,26;;52,05;;35,21;;;40,49;485,68;0;0;0;0;340,29;0;;2166,67;;0;;141,67;1700,04;;;13,58;;479,9;58239,29;36;Novembre 2033;24407;2,5;681,26;NC;2790,95;14;87,4;107,38;408,35;220,84;666,67;41,67;0;0;0;;;;;;;;;2790,95;;;;;
142;12;2030;2366,3266652502;1971,94;1866,67;93120,1;124,16;;1014,26;;52,05;;35,21;;;40,49;526,17;0;0;0;0;379,3;0;;2166,67;;0;;141,67;1841,71;;;13,58;;479,84;58719,13;34;Octobre 2033;24406;2,5;642,25;NC;2791,15;14;87,43;107,41;407,16;220,64;666,67;41,67;0;0;0;;;;;;;;;2791,15;;;;;
143;1;2031;2378,1582985765;1981,8;1866,67;92230;122,97;;1014,26;;52,05;;35,39;;;40,69;81,18;0;0;0;0;338,31;0;;2166,67;;0;;141,67;283,34;;;13,68;;488,32;59207,45;33;Octobre 2033;24406;2,5;679,02;NC;2795,57;14;88,05;108,17;405,97;220,44;666,67;41,67;0;0;0;;;;;;;;;2795,57;;;;;
144;2;2031;2378,1582985765;1981,8;1866,67;91338,71;121,78;;1014,26;;52,05;;35,39;;;40,69;121,87;0;0;0;0;337,72;0;;2166,67;;0;;141,67;425,01;;;13,68;;487,81;59695,26;31;Septembre 2033;24405;2,5;679,61;NC;2795,68;14;88,06;108,19;405,26;220,33;666,67;41,67;0;0;0;;;;;;;;;2795,68;;;;;
145;3;2031;2378,1582985765;1981,8;1866,67;90446,23;120,59;;1014,26;;52,05;;35,39;;;40,69;162,56;0;0;0;0;336,73;0;;2166,67;;0;;141,67;566,68;;;13,68;;487,75;60183,01;30;Septembre 2033;24405;2,5;680,6;NC;2795,88;14;88,09;108,22;404,07;220,13;666,67;41,67;0;0;0;;;;;;;;;2795,88;;;;;
146;4;2031;2378,1582985765;1981,8;1866,67;89552,56;119,4;;1014,26;;52,05;;35,39;;;40,69;203,25;0;0;0;0;335,73;0;;2166,67;;0;;141,67;708,35;;;13,68;;487,68;60670,69;29;Septembre 2033;24405;2,5;681,6;NC;2796,08;14;88,12;108,26;402,88;219,93;666,67;41,67;0;0;0;;;;;;;;;2796,08;;;;;
147;5;2031;2378,1582985765;1981,8;1866,67;88657,7;118,21;;1014,26;;52,05;;35,39;;;40,69;243,94;0;0;0;0;334,74;0;;2166,67;;0;;141,67;850,02;;;13,68;;487,62;61158,31;27;Aout 2033;24404;2,5;682,59;NC;2796,28;14;88,15;108,29;401,69;219,73;666,67;41,67;0;0;0;;;;;;;;;2796,28;;;;;
148;6;2031;2378,1582985765;1981,8;1866,67;87761,65;117,02;;1014,26;;52,05;;35,39;;;40,69;284,63;0;0;0;0;333,75;0;;2166,67;;0;;141,67;991,69;;;13,68;;487,56;61645,87;26;Aout 2033;24404;2,5;683,58;NC;2796,48;14;88,17;108,33;400,5;219,53;666,67;41,67;0;0;0;;;;;;;;;2796,48;;;;;
149;7;2031;2378,1582985765;1981,8;1866,67;86864,41;115,82;;1014,26;;52,05;;35,39;;;40,69;325,32;0;0;0;0;332,75;0;;2166,67;;0;;141,67;1133,36;;;13,68;;487,5;62133,37;24;Juillet 2033;24403;2,5;684,58;NC;2796,68;14;88,2;108,36;399,3;219,33;666,67;41,67;0;0;0;;;;;;;;;2796,68;;;;;
150;8;2031;2378,1582985765;1981,8;1866,67;85965,97;114,62;;1014,26;;52,05;;35,39;;;40,69;366,01;0;0;0;0;331,75;0;;2166,67;;0;;141,67;1275,03;;;13,68;;487,43;62620,8;23;Juillet 2033;24403;2,5;685,58;NC;2796,88;14;88,23;108,4;398,1;219,13;666,67;41,67;0;0;0;;;;;;;;;2796,88;;;;;
151;9;2031;2378,1582985765;1981,8;1866,67;85066,33;113,42;;1014,26;;52,05;;35,39;;;40,69;406,7;0;0;0;0;330,75;0;;2166,67;;0;;141,67;1416,7;;;13,68;;474,37;63095,17;21;Juin 2033;24402;2,5;686,58;NC;2838,75;14;94,09;115,6;396,9;177,26;666,67;0;0;0;0;;;;;;;;;2838,75;;;;;
152;10;2031;2378,1582985765;1981,8;1866,67;84165,49;112,22;;1014,26;;52,05;;35,39;;;40,69;447,39;0;0;0;0;329,75;0;;2166,67;;0;;141,67;1558,37;;;13,68;;474,31;63569,48;20;Juin 2033;24402;2,5;687,58;NC;2838,95;14;94,12;115,63;395,7;177,06;666,67;0;0;0;0;;;;;;;;;2838,95;;;;;
153;11;2031;2378,1582985765;1981,8;1866,67;83263,45;111,02;;1014,26;;52,05;;35,39;;;40,69;488,08;0;0;0;0;328,75;0;;2166,67;;0;;141,67;1700,04;;;13,68;;474,24;64043,72;19;Juin 2033;24402;2,5;688,58;NC;2839,15;14;94,15;115,67;394,5;176,86;666,67;0;0;0;0;;;;;;;;;2839,15;;;;;
154;12;2031;2378,1582985765;1981,8;1866,67;82360,21;109,81;;1014,26;;52,05;;35,39;;;40,69;528,77;0;0;0;0;367,74;0;;2166,67;;0;;141,67;1841,71;;;13,68;;474,18;64517,9;17;Mai 2033;24401;2,5;649,59;NC;2839,35;14;94,18;115,7;393,29;176,66;666,67;0;0;0;0;;;;;;;;;2839,35;;;;;
155;1;2032;2390,0490900694;1991,71;1866,67;81455,76;108,61;;1014,26;;52,05;;35,57;;;40,89;81,58;0;0;0;0;326,74;0;;2166,67;;0;;141,67;283,34;;;13,78;;482,7;65000,6;16;Mai 2033;24401;2,5;686,34;NC;2843,8;14;94,8;116,47;392,09;176,46;666,67;0;0;0;0;;;;;;;;;2843,8;;;;;
156;2;2032;2390,0490900694;1991,71;1866,67;80550,11;107,4;;1014,26;;52,05;;35,57;;;40,89;122,47;0;0;0;0;326,13;0;;2166,67;;0;;141,67;425,01;;;13,78;;482,18;65482,78;15;Mai 2033;24401;2,5;686,95;NC;2843,92;14;94,82;116,49;391,36;176,34;666,67;0;0;0;0;;;;;;;;;2843,92;;;;;
157;3;2032;2390,0490900694;1991,71;1866,67;79643,25;106,19;;1014,26;;52,05;;35,57;;;40,89;163,36;0;0;0;0;325,13;0;;2166,67;;0;;141,67;566,68;;;13,78;;482,13;65964,91;13;Avril 2033;24400;2,5;687,95;NC;2844,12;14;94,84;116,52;390,15;176,14;666,67;0;0;0;0;;;;;;;;;2844,12;;;;;
158;4;2032;2390,0490900694;1991,71;1866,67;78735,18;104,98;;1014,26;;52,05;;35,57;;;40,89;204,25;0;0;0;0;324,12;0;;2166,67;;0;;141,67;708,35;;;13,78;;482,06;66446,97;12;Avril 2033;24400;2,5;688,96;NC;2844,32;14;94,87;116,56;388,94;175,94;666,67;0;0;0;0;;;;;;;;;2844,32;;;;;
159;5;2032;2390,0490900694;1991,71;1866,67;77825,9;103,77;;1014,26;;52,05;;35,57;;;40,89;245,14;0;0;0;0;323,11;0;;2166,67;;0;;141,67;850,02;;;13,78;;482;66928,97;10;Mars 2033;24399;2,5;689,97;NC;2844,53;14;94,9;116,59;387,73;175,73;666,67;0;0;0;0;;;;;;;;;2844,53;;;;;
160;6;2032;2390,0490900694;1991,71;1866,67;76915,41;102,55;;1014,26;;52,05;;35,57;;;40,89;286,03;0;0;0;0;322,09;0;;2166,67;;0;;141,67;991,69;;;13,78;;481,93;67410,9;9;Mars 2033;24399;2,5;690,99;NC;2844,73;14;94,93;116,63;386,51;175,53;666,67;0;0;0;0;;;;;;;;;2844,73;;;;;
161;7;2032;2390,0490900694;1991,71;1866,67;76003,7;101,34;;1014,26;;52,05;;35,57;;;40,89;326,92;0;0;0;0;321,08;0;;2166,67;;0;;141,67;1133,36;;;13,78;;481,87;67892,77;8;Mars 2033;24399;2,5;692;NC;2844,93;14;94,96;116,66;385,3;175,33;666,67;0;0;0;0;;;;;;;;;2844,93;;;;;
162;8;2032;2390,0490900694;1991,71;1866,67;75090,78;100,12;;1014,26;;52,05;;35,57;;;40,89;367,81;0;0;0;0;320,07;0;;2166,67;;0;;141,67;1275,03;;;13,78;;481,81;68374,58;6;Février 2033;24398;2,5;693,01;NC;2845,13;14;94,98;116,7;384,08;175,13;666,67;0;0;0;0;;;;;;;;;2845,13;;;;;
163;9;2032;2390,0490900694;1991,71;1866,67;74176,64;98,9;;1014,26;;52,05;;35,57;;;40,89;408,7;0;0;0;0;319,05;0;;2166,67;;0;;141,67;1416,7;;;13,78;;481,75;68856,33;5;Février 2033;24398;2,5;694,03;NC;2845,34;14;95,01;116,73;382,86;174,92;666,67;0;0;0;0;;;;;;;;;2845,34;;;;;
164;10;2032;2390,0490900694;1991,71;1866,67;73261,28;97,68;;1014,26;;52,05;;35,57;;;40,89;449,59;0;0;0;0;318,03;0;;2166,67;;0;;141,67;1558,37;;;13,78;;481,68;69338,01;3;Janvier 2033;24397;2,5;695,05;NC;2845,54;14;95,04;116,77;381,64;174,72;666,67;0;0;0;0;;;;;;;;;2845,54;;;;;
165;11;2032;2390,0490900694;1991,71;1866,67;72344,7;96,46;;1014,26;;52,05;;35,57;;;40,89;490,48;0;0;0;0;317,02;0;;2166,67;;0;;141,67;1700,04;;;13,78;;481,62;69819,63;2;Janvier 2033;24397;2,5;696,06;NC;2845,74;14;95,07;116,8;380,42;174,52;666,67;0;0;0;0;;;;;;;;;2845,74;;;;;
166;12;2032;2390,0490900694;1991,71;1866,67;71426,9;95,24;;1014,26;;52,05;;35,57;;;40,89;531,37;0;0;0;0;356;0;;2166,67;;0;;141,67;1841,71;;;13,78;;481,55;70301,18;1;Janvier 2033;24397;2,5;657,08;NC;2845,95;14;95,1;116,84;379,2;174,31;666,67;0;0;0;0;;;;;;;;;2845,95;;;;;
167;1;2033;2401,9993355197;2001,67;1866,67;70507,88;94,01;;1014,26;;52,05;;35,75;;;41,09;81,98;0;0;0;0;314,98;0;;2166,67;;0;;141,67;283,34;;;13,88;;490,11;70791,29;0;Janvier 2033;24397;2,5;693,83;NC;2850,42;14;95,73;117,61;377,97;174,11;666,67;0;0;0;0;;;;;;;;;2850,42;;;;;
168;2;2033;2401,9993355197;2001,67;1866,67;69587,63;92,78;;1014,26;;52,05;;35,75;;;41,09;123,07;0;0;0;0;314,35;0;;2166,67;;0;;141,67;425,01;;;13,88;;489,6;71280,89;0;Février 2033;24398;2,5;694,46;NC;2850,55;14;95,74;117,63;377,22;173,98;666,67;0;0;0;0;;;;;;;;;2850,55;;;;;
169;3;2033;2401,9993355197;2001,67;1866,67;68666,15;91,55;;1014,26;;52,05;;35,75;;;41,09;164,16;0;0;0;0;313,33;0;;2166,67;;0;;141,67;566,68;;;13,88;;489,54;71770,43;0;Mars 2033;24399;2,5;695,48;NC;2850,75;14;95,77;117,66;375,99;173,78;666,67;0;0;0;0;;;;;;;;;2850,75;;;;;
170;4;2033;2401,9993355197;2001,67;1866,67;67743,44;90,32;;1014,26;;52,05;;35,75;;;41,09;205,25;0;0;0;0;312,3;0;;2166,67;;0;;141,67;708,35;;;13,88;;489,47;72259,9;0;Avril 2033;24400;2,5;696,51;NC;2850,96;14;95,8;117,7;374,76;173,57;666,67;0;0;0;0;;;;;;;;;2850,96;;;;;
171;5;2033;2401,9993355197;2001,67;1866,67;66819,5;89,09;;1014,26;;52,05;;35,75;;;41,09;246,34;0;0;0;0;311,28;0;;2166,67;;0;;141,67;850,02;;;13,88;;489,41;72749,31;0;Mai 2033;24401;2,5;697,53;NC;2851,16;14;95,83;117,73;373,53;173,37;666,67;0;0;0;0;;;;;;;;;2851,16;;;;;
172;6;2033;2401,9993355197;2001,67;1866,67;65894,33;87,86;;1014,26;;52,05;;35,75;;;41,09;287,43;0;0;0;0;310,25;0;;2166,67;;0;;141,67;991,69;;;13,88;;489,34;73238,65;0;Juin 2033;24402;2,5;698,56;NC;2851,37;14;95,86;117,77;372,3;173,16;666,67;0;0;0;0;;;;;;;;;2851,37;;;;;
173;7;2033;2401,9993355197;2001,67;1866,67;64967,93;86,62;;1014,26;;52,05;;35,75;;;41,09;328,52;0;0;0;0;309,22;0;;2166,67;;0;;141,67;1133,36;;;13,88;;489,28;73727,93;0;Juillet 2033;24403;2,5;699,59;NC;2851,57;14;95,89;117,8;371,06;172,96;666,67;0;0;0;0;;;;;;;;;2851,57;;;;;
174;8;2033;2401,9993355197;2001,67;1866,67;64040,29;85,39;;1014,26;;52,05;;35,75;;;41,09;369,61;0;0;0;0;308,19;0;;2166,67;;0;;141,67;1275,03;;;13,88;;489,21;74217,14;0;Aout 2033;24404;2,5;700,62;NC;2851,78;14;95,92;117,84;369,83;172,75;666,67;0;0;0;0;;;;;;;;;2851,78;;;;;
175;9;2033;2401,9993355197;2001,67;1866,67;63111,42;84,15;;1014,26;;52,05;;35,75;;;41,09;410,7;0;0;0;0;307,16;0;;2166,67;;0;;141,67;1416,7;;;13,88;;489,15;74706,29;0;Septembre 2033;24405;2,5;701,65;NC;2851,99;14;95,94;117,88;368,59;172,54;666,67;0;0;0;0;;;;;;;;;2851,99;;;;;
176;10;2033;2401,9993355197;2001,67;1866,67;62181,31;82,91;;1014,26;;52,05;;35,75;;;41,09;451,79;0;0;0;0;306,13;0;;2166,67;;0;;141,67;1558,37;;;13,88;;489,09;75195,38;0;Octobre 2033;24406;2,5;702,68;NC;2852,19;14;95,97;117,91;367,35;172,34;666,67;0;0;0;0;;;;;;;;;2852,19;;;;;
177;11;2033;2401,9993355197;2001,67;1866,67;61249,96;81,67;;1014,26;;52,05;;35,75;;;41,09;492,88;0;0;0;0;305,09;0;;2166,67;;0;;141,67;1700,04;;;13,88;;489,02;75684,4;0;Novembre 2033;24407;2,5;703,72;NC;2852,4;14;96;117,95;366,11;172,13;666,67;0;0;0;0;;;;;;;;;2852,4;;;;;
178;12;2033;2401,9993355197;2001,67;1866,67;60317,37;80,42;;1014,26;;52,05;;35,75;;;41,09;533,97;0;0;0;0;344,05;0;;2166,67;;0;;141,67;1841,71;;;13,88;;488,96;76173,36;0;Décembre 2034;24420;2,5;664,76;NC;2852,61;14;96,03;117,98;364,86;171,92;666,67;0;0;0;0;;;;;;;;;2852,61;;;;;
179;1;2034;2414,0093321973;2011,67;1866,67;59383,53;79,18;;1014,26;;52,05;;35,93;;;41,3;82,39;0;0;0;0;303,02;0;;2166,67;;0;;141,67;283,34;;;13,98;;497,56;76670,92;0;Janvier 2034;24409;2,5;701,5;NC;2857,1;14;96,66;118,75;363,62;171,72;666,67;0;0;0;0;;;;;;;;;2857,1;;;;;
180;2;2034;2414,0093321973;2011,67;1866,67;58448,45;77,93;;1014,26;;52,05;;35,93;;;41,3;123,69;0;0;0;0;302,38;0;;2166,67;;0;;141,67;425,01;;;13,98;;497,02;77167,94;0;Février 2034;24410;2,5;702,14;NC;2857,23;14;96,68;118,78;362,86;171,59;666,67;0;0;0;0;;;;;;;;;2857,23;;;;;
181;3;2034;2414,0093321973;2011,67;1866,67;57512,12;76,68;;1014,26;;52,05;;35,93;;;41,3;164,99;0;0;0;0;301,34;0;;2166,67;;0;;141,67;566,68;;;13,98;;496,96;77664,9;0;Mars 2034;24411;2,5;703,18;NC;2857,44;14;96,71;118,81;361,61;171,38;666,67;0;0;0;0;;;;;;;;;2857,44;;;;;
182;4;2034;2414,0093321973;2011,67;1866,67;56574,54;75,43;;1014,26;;52,05;;35,93;;;41,3;206,29;0;0;0;0;300,3;0;;2166,67;;0;;141,67;708,35;;;13,98;;496,89;78161,79;0;Avril 2034;24412;2,5;704,22;NC;2857,65;14;96,74;118,85;360,36;171,17;666,67;0;0;0;0;;;;;;;;;2857,65;;;;;
183;5;2034;2414,0093321973;2011,67;1866,67;55635,71;74,18;;1014,26;;52,05;;35,93;;;41,3;247,59;0;0;0;0;299,26;0;;2166,67;;0;;141,67;850,02;;;13,98;;496,83;78658,62;0;Mai 2034;24413;2,5;705,26;NC;2857,86;14;96,77;118,88;359,11;170,96;666,67;0;0;0;0;;;;;;;;;2857,86;;;;;
184;6;2034;2414,0093321973;2011,67;1866,67;54695,63;72,93;;1014,26;;52,05;;35,93;;;41,3;288,89;0;0;0;0;298,22;0;;2166,67;;0;;141,67;991,69;;;13,98;;496,77;79155,39;0;Juin 2034;24414;2,5;706,3;NC;2858,06;14;96,79;118,92;357,86;170,76;666,67;0;0;0;0;;;;;;;;;2858,06;;;;;
185;7;2034;2414,0093321973;2011,67;1866,67;53754,3;71,67;;1014,26;;52,05;;35,93;;;41,3;330,19;0;0;0;0;297,17;0;;2166,67;;0;;141,67;1133,36;;;13,98;;496,7;79652,09;0;Juillet 2034;24415;2,5;707,35;NC;2858,27;14;96,82;118,96;356,6;170,55;666,67;0;0;0;0;;;;;;;;;2858,27;;;;;
186;8;2034;2414,0093321973;2011,67;1866,67;52811,71;70,42;;1014,26;;52,05;;35,93;;;41,3;371,49;0;0;0;0;296,13;0;;2166,67;;0;;141,67;1275,03;;;13,98;;496,64;80148,73;0;Aout 2034;24416;2,5;708,39;NC;2858,48;14;96,85;118,99;355,35;170,34;666,67;0;0;0;0;;;;;;;;;2858,48;;;;;
187;9;2034;2414,0093321973;2011,67;1866,67;51867,87;69,16;;1014,26;;52,05;;35,93;;;41,3;412,79;0;0;0;0;295,08;0;;2166,67;;0;;141,67;1416,7;;;13,98;;496,57;80645,3;0;Septembre 2034;24417;2,5;709,44;NC;2858,69;14;96,88;119,03;354,09;170,13;666,67;0;0;0;0;;;;;;;;;2858,69;;;;;
188;10;2034;2414,0093321973;2011,67;1866,67;50922,77;67,9;;1014,26;;52,05;;35,93;;;41,3;454,09;0;0;0;0;294,03;0;;2166,67;;0;;141,67;1558,37;;;13,98;;496,51;81141,81;0;Octobre 2034;24418;2,5;710,49;NC;2858,9;14;96,91;119,06;352,83;169,92;666,67;0;0;0;0;;;;;;;;;2858,9;;;;;
189;11;2034;2414,0093321973;2011,67;1866,67;49976,41;66,64;;1014,26;;52,05;;35,93;;;41,3;495,39;0;0;0;0;292,98;0;;2166,67;;0;;141,67;1700,04;;;13,98;;496,44;81638,25;0;Novembre 2034;24419;2,5;711,54;NC;2859,11;14;96,94;119,1;351,57;169,71;666,67;0;0;0;0;;;;;;;;;2859,11;;;;;
190;12;2034;2414,0093321973;2011,67;1866,67;49028,79;65,37;;1014,26;;52,05;;35,93;;;41,3;536,69;0;0;0;0;331,92;0;;2166,67;;0;;141,67;1841,71;;;13,98;;496,37;82134,62;0;Décembre 2035;24432;2,5;672,6;NC;2859,32;14;96,97;119,14;350,3;169,5;666,67;0;0;0;0;;;;;;;;;2859,32;;;;;
191;1;2035;2426,0793788583;2021,73;1866,67;48079,9;64,11;;1014,26;;52,05;;36,11;;;41,51;82,81;0;0;0;0;290,87;0;;2166,67;;0;;141,67;283,34;;;14,08;;505,03;82639,65;0;Janvier 2035;24421;2,5;709,34;NC;2863,84;14;97,6;119,91;349,04;169,29;666,67;0;0;0;0;;;;;;;;;2863,84;;;;;
192;2;2035;2426,0793788583;2021,73;1866,67;47129,75;62,84;;1014,26;;52,05;;36,11;;;41,51;124,32;0;0;0;0;290,22;0;;2166,67;;0;;141,67;425,01;;;14,08;;504,49;83144,14;0;Février 2035;24422;2,5;709,99;NC;2863,97;14;97,62;119,94;348,26;169,16;666,67;0;0;0;0;;;;;;;;;2863,97;;;;;
193;3;2035;2426,0793788583;2021,73;1866,67;46178,33;61,57;;1014,26;;52,05;;36,11;;;41,51;165,83;0;0;0;0;289,16;0;;2166,67;;0;;141,67;566,68;;;14,08;;504,43;83648,57;0;Mars 2035;24423;2,5;711,05;NC;2864,19;14;97,65;119,97;346,99;168,94;666,67;0;0;0;0;;;;;;;;;2864,19;;;;;
194;4;2035;2426,0793788583;2021,73;1866,67;45225,64;60,3;;1014,26;;52,05;;36,11;;;41,51;207,34;0;0;0;0;288,1;0;;2166,67;;0;;141,67;708,35;;;14,08;;504,36;84152,93;0;Avril 2035;24424;2,5;712,11;NC;2864,4;14;97,68;120,01;345,72;168,73;666,67;0;0;0;0;;;;;;;;;2864,4;;;;;
195;5;2035;2426,0793788583;2021,73;1866,67;44271,68;59,03;;1014,26;;52,05;;36,11;;;41,51;248,85;0;0;0;0;287,04;0;;2166,67;;0;;141,67;850,02;;;14,08;;504,29;84657,22;0;Mai 2035;24425;2,5;713,17;NC;2864,61;14;97,71;120,05;344,45;168,52;666,67;0;0;0;0;;;;;;;;;2864,61;;;;;
196;6;2035;2426,0793788583;2021,73;1866,67;43316,45;57,76;;1014,26;;52,05;;36,11;;;41,51;290,36;0;0;0;0;285,98;0;;2166,67;;0;;141,67;991,69;;;14,08;;504,23;85161,45;0;Juin 2035;24426;2,5;714,23;NC;2864,82;14;97,74;120,08;343,18;168,31;666,67;0;0;0;0;;;;;;;;;2864,82;;;;;
197;7;2035;2426,0793788583;2021,73;1866,67;42359,95;56,48;;1014,26;;52,05;;36,11;;;41,51;331,87;0;0;0;0;284,92;0;;2166,67;;0;;141,67;1133,36;;;14,08;;504,16;85665,61;0;Juillet 2035;24427;2,5;715,29;NC;2865,03;14;97,77;120,12;341,9;168,1;666,67;0;0;0;0;;;;;;;;;2865,03;;;;;
198;8;2035;2426,0793788583;2021,73;1866,67;41402,17;55,2;;1014,26;;52,05;;36,11;;;41,51;373,38;0;0;0;0;283,85;0;;2166,67;;0;;141,67;1275,03;;;14,08;;504,09;86169,7;0;Aout 2035;24428;2,5;716,36;NC;2865,25;14;97,8;120,16;340,62;167,88;666,67;0;0;0;0;;;;;;;;;2865,25;;;;;
199;9;2035;2426,0793788583;2021,73;1866,67;40443,11;53,92;;1014,26;;52,05;;36,11;;;41,51;414,89;0;0;0;0;282,78;0;;2166,67;;0;;141,67;1416,7;;;14,08;;504,03;86673,73;0;Septembre 2035;24429;2,5;717,43;NC;2865,46;14;97,83;120,19;339,34;167,67;666,67;0;0;0;0;;;;;;;;;2865,46;;;;;
200;10;2035;2426,0793788583;2021,73;1866,67;39482,77;52,64;;1014,26;;52,05;;36,11;;;41,51;456,4;0;0;0;0;281,72;0;;2166,67;;0;;141,67;1558,37;;;14,08;;503,96;87177,69;0;Octobre 2035;24430;2,5;718,49;NC;2865,67;14;97,86;120,23;338,06;167,46;666,67;0;0;0;0;;;;;;;;;2865,67;;;;;
201;11;2035;2426,0793788583;2021,73;1866,67;38521,15;51,36;;1014,26;;52,05;;36,11;;;41,51;497,91;0;0;0;0;280,65;0;;2166,67;;0;;141,67;1700,04;;;14,08;;503,89;87681,58;0;Novembre 2035;24431;2,5;719,56;NC;2865,89;14;97,89;120,27;336,78;167,24;666,67;0;0;0;0;;;;;;;;;2865,89;;;;;
202;12;2035;2426,0793788583;2021,73;1866,67;37558,25;50,08;;1014,26;;52,05;;36,11;;;41,51;539,42;0;0;0;0;319,58;0;;2166,67;;0;;141,67;1841,71;;;14,08;;503,83;88185,41;0;Décembre 2036;24444;2,5;680,63;NC;2866,1;14;97,92;120,3;335,5;167,03;666,67;0;0;0;0;;;;;;;;;2866,1;;;;;
203;1;2036;2438,2097757526;2031,84;1866,67;36594,07;48,79;;1014,26;;52,05;;36,29;;;41,72;83,23;0;0;0;0;278,51;0;;2166,67;;0;;141,67;283,34;;;14,19;;512,52;88697,93;0;Janvier 2036;24433;2,5;717,37;NC;2870,65;14;98,56;121,08;334,21;166,81;666,67;0;0;0;0;;;;;;;;;2870,65;;;;;
204;2;2036;2438,2097757526;2031,84;1866,67;35628,6;47,5;;1014,26;;52,05;;36,29;;;41,72;124,95;0;0;0;0;277,85;0;;2166,67;;0;;141,67;425,01;;;14,19;;511,97;89209,9;0;Février 2036;24434;2,5;718,03;NC;2870,78;14;98,58;121,11;333,42;166,68;666,67;0;0;0;0;;;;;;;;;2870,78;;;;;
205;3;2036;2438,2097757526;2031,84;1866,67;34661,84;46,22;;1014,26;;52,05;;36,29;;;41,72;166,67;0;0;0;0;276,78;0;;2166,67;;0;;141,67;566,68;;;14,19;;511,92;89721,82;0;Mars 2036;24435;2,5;719,1;NC;2870,99;14;98,6;121,14;332,14;166,47;666,67;0;0;0;0;;;;;;;;;2870,99;;;;;
